(114.311,222.566)
(117.841,80.8056)
(235.731,97.6565)
(57.8802,87.1142)
(285.329,65.9659)
(116.553,221.689)
(100.709,212.729)
(146.671,234.117)
(221.94,62.4971)
(185.279,184.18)
(163.369,78.7332)
(67.6345,241.63)
(96.9783,195.96)
(218.443,78.3658)
(196.561,163.091)
(92.099,178.519)
(196.084,179.813)
(204.295,99.4618)
(287.897,232.048)
(131.546,240.873)
(108.441,217.972)
(207.532,76.7978)
(241.128,124.076)
(55.885,130.716)
(197,211.037)
(59.8663,228.017)
(100.197,97.3741)
(214.616,64.8231)
(103.761,202.933)
(88.1587,167.97)
(176.451,150.131)
(91.4589,240.182)
(140.371,65.627)
(84.6139,95.9153)
(108.102,186.033)
(81.758,84.1908)
(214.432,59.1629)
(105.958,123.208)
(193.666,131.717)
(198.894,58.3137)
(153.181,228.633)
(231.301,121.026)
(136.434,215.79)
(130.819,107.842)
(229.15,188.851)
(220.782,73.249)
(149.409,82.114)
(58.4011,157.427)
(158.168,112.888)
(198.312,133.918)
(109.348,49.9435)
(163.078,191.428)
(119.533,238.91)
(59.6051,180.847)
(181.054,228.372)
(184.13,201.882)
(267.432,185.304)
(67.8774,71.5134)
(211.521,168.569)
(124.326,108.319)
(167.847,114.981)
(126.538,184.903)
(207.522,154.812)
(87.3,233.337)
(278.127,55.4855)
(112.224,55.1227)
(115.856,45.1759)
(191.52,103.037)
(94.5128,220.998)
(228.853,143.214)
(259.797,182.857)
(90.0653,194.877)
(178.588,127.816)
(211.36,57.7561)
(106.812,105.559)
(111.045,142.307)
(230.966,207.456)
(72.1794,106.136)
(172.695,129.353)
(84.4425,118.469)
(195.265,166.54)
(118.562,178.768)
(222.143,79.9553)
(226.775,184.303)
(111.381,225.501)
(72.4867,238.825)
(218.785,132.425)
(178.672,65.0197)
(270.668,159.904)
(67.7456,45.1277)
(275.89,148.664)
(132.404,174.504)
(166.547,174.457)
(225.609,206.889)
(114.236,79.9249)
(70.328,177.149)
(256.892,158.763)
(100.887,146.682)
(249.145,97.535)
(75.9555,228.173)
(133.463,118.315)
(211.968,219.895)
(261.168,160.513)
(229.885,199.483)
(130.845,67.5036)
(189.58,74.382)
(226.594,91.8578)
(193.856,60.7882)
(276.742,189.338)
(212.647,58.6251)
(279.69,52.848)
(180.744,204.229)
(222.038,51.5038)
(95.8815,138.831)
(159.466,141.71)
(111.974,160.576)
(270.453,93.8156)
(125.441,199.268)
(264.756,125.199)
(143.72,63.2476)
(203.13,103.174)
(82.5993,97.3716)
(205.459,46.3282)
(103.13,149.848)
(246.093,85.6496)
(153.443,193.43)
(148.925,104.06)
(142.629,238.61)
(165.99,208.384)
(122.411,193.104)
(160.521,204.258)
(98.6495,98.6212)
(108.5,193.964)
(42.8586,240.903)
(129.59,156.452)
(49.1208,200.368)
(270.053,101.593)
(42.7092,143.16)
(158.349,115.712)
(37.9773,72.0889)
(211.789,161.293)
(210.489,228.361)
(275.78,122.991)
(211.94,109.418)
(141.802,104.224)
(47.491,169.971)
(118.909,116.014)
(213.562,95.0571)
(120.405,226.294)
(80.9304,117.643)
(193.173,99.9245)
(62.9802,130.874)
(211.945,75.5626)
(219.003,237.941)
(201.702,226.854)
(54.9994,81.1376)
(198.574,235.362)
(54.468,142.001)
(168.78,236.282)
(196.389,178.23)
(150.933,213.753)
(93.1705,137.49)
(140.194,76.6056)
(177.517,128.246)
(113.326,228.32)
(190.858,174.147)
(138.672,223.712)
(49.99,218.264)
(109.701,238.866)
(201.174,179.05)
(276.147,226.047)
(205.158,142.368)
(271.836,229.499)
(229.339,108.263)
(276.208,195.601)
(231.463,94.7882)
(219.781,94.5065)
(177.248,227.622)
(181.539,124.638)
(100.838,162.513)
(163.385,61.5695)
(81.6291,169.704)
(95.7084,101.492)
(132.938,73.0572)
(150.786,103.986)
(197.077,94.5799)
(140.46,172.109)
(181.918,79.9429)
(212.035,181.13)
(133.176,155.89)
(187.158,134.512)
(195.648,74.5862)
(239.445,142.769)
(47.178,88.6319)
(277.833,117.889)
(196.114,108.866)
(189.886,47.6169)
(223.54,153.241)
(159.536,126.351)
(171.268,177.969)
(240.763,138.219)
(217.519,48.8704)
(120.754,169.31)
(73.7831,200.436)
(160.867,176.832)
(101.296,215.672)
(121.771,66.8168)
(35.2283,228.864)
(220.012,52.2796)
(62.4656,165.493)
(180.596,228.453)
(219.329,238.129)
(286.497,212.742)
(136.34,113.681)
(149.52,77.4811)
(36.6197,57.9303)
(226.127,224.012)
(51.7705,214.529)
(203.749,95.4269)
(159.935,232.263)
(282.686,231.104)
(192.905,72.1047)
(108.348,198.007)
(45.9384,196.007)
(260.713,78.2773)
(106.471,108.956)
(117.158,95.6726)
(92.0544,71.3021)
(118.841,198.267)
(129.953,136.008)
(286.175,136.446)
(138.908,179.95)
(170.884,160.552)
(139.448,242.28)
(266.406,69.2561)
(219.513,216.739)
(110.787,182.291)
(233.814,86.782)
(190.725,49.6256)
(227.759,119.085)
(138.33,104.103)
(173.011,123.135)
(210.203,234.939)
(139.407,196.691)
(243.633,39.2326)
(77.6693,197.455)
(186.105,186.451)
(122.375,224.637)
(157.43,231.696)
(211.887,91.4832)
(111.379,201.273)
(53.1924,89.8135)
(193.991,56.8796)
(121.565,52.3628)
(116.932,119.198)
(116.418,122.909)
(233.728,59.3017)
(191.014,111.578)
(104.667,100.294)
(53.239,215.947)
(149.953,100.782)
(158.373,203.706)
(97.6594,50.6207)
(173.312,122.737)
(92.7437,155.072)
(159.19,71.7703)
(166.772,182.255)
(106.554,228.41)
(249.562,197.992)
(225.743,234.141)
(127.617,112.034)
(102.02,228.992)
(181.762,62.9076)
(85.5401,154.077)
(173.628,108.652)
(114.994,191.229)
(219.861,43.24)
(139.905,185.168)
(104.288,83.0903)
(52.874,64.6787)
(248.589,181.937)
(81.4188,83.0087)
(174.619,157.846)
(56.3886,91.8282)
(166.265,52.0047)
(70.9394,161.529)
(174.465,142.833)
(135.491,223.875)
(216.168,190.905)
(122.922,57.4435)
(109.984,207.789)
(193.643,197.492)
(261.456,103.421)
(127.63,233.391)
(196.938,150.377)
(43.0395,113.174)
(142.741,94.3316)
(141.153,185.007)
(262.604,167.415)
(221.805,96.5163)
(229.847,62.6177)
(203.015,71.9591)
(215.878,108.38)
(40.8039,99.6928)
(109.712,133.599)
(102.106,87.3431)
(151.815,65.6219)
(229.805,80.9183)
(179.469,127.308)
(59.2791,244.055)
(288.112,72.1919)
(102.199,98.4996)
(176.95,213.225)
(228.476,107.202)
(191.067,220.155)
(148.688,88.5607)
(93.1994,121.577)
(105.49,176.724)
(240.384,116.167)
(221.387,217.743)
(260.193,93.3664)
(50.0556,79.6549)
(169.415,49.7339)
(105.543,216.532)
(187.469,134.695)
(205.556,143.228)
(217.314,77.6284)
(186.697,61.9118)
(101.28,185.047)
(114.083,159.995)
(215.629,232.645)
(193.525,176.475)
(164.648,68.8882)
(98.1697,72.6792)
(195.482,89.43)
(35.3917,123.322)
(193.223,55.3205)
(147.947,230.286)
(115.481,223.363)
(191.788,170.598)
(168.485,167.217)
(58.7953,53.4465)
(255.273,215.366)
(60.3281,224.2)
(210.84,144.285)
(129.165,94.1159)
(187.357,92.5633)
(215.561,219.652)
(171.878,83.6041)
(37.3012,235.008)
(183.461,42.5661)
(103.299,244.332)
(108.314,221.119)
(219.587,91.4423)
(254.909,181.248)
(207.01,91.0415)
(158.893,235.678)
(89.4578,81.8126)
(261.471,119.659)
(50.9828,139.958)
(274.371,150.021)
(179.044,129.375)
(253.011,164.478)
(93.997,92.537)
(258.509,101.171)
(72.5145,109.618)
(154.165,145.687)
(98.9194,130.125)
(177.234,88.3801)
(166.538,99.79)
(280.056,143.421)
(135.801,106.596)
(189.526,195.132)
(133.378,118.644)
(125.219,154.234)
(203.572,67.237)
(114.682,152.49)
(141.582,235.341)
(127.395,205.452)
(72.8473,53.5516)
(117.051,115.235)
(108.139,138.863)
(271.349,176.932)
(213.958,116.23)
(275.739,150.369)
(160.99,223.442)
(104.216,66.6644)
(75.0072,161.389)
(272.224,178.258)
(225.003,65.0897)
(142.919,198.449)
(77.2965,125.249)
(161.365,188.752)
(105.559,156.408)
(204.631,148.28)
(154.929,189.329)
(273.942,232.941)
(73.1611,212.938)
(220.3,56.9922)
(74.1382,163.687)
(217.788,205.001)
(132.098,189.652)
(282.093,176.979)
(96.0107,221.964)
(165.664,90.8874)
(232.023,176.231)
(99.7632,79.1931)
(46.4492,128.776)
(278.372,121.882)
(230.153,150.65)
(280.588,154.955)
(84.9485,222.177)
(198.324,127.983)
(180.085,86.2714)
(195.402,224.097)
(194.928,80.8373)
(239.525,96.8992)
(215.459,189.265)
(284.305,81.3426)
(156.199,117.616)
(182.657,158.096)
(38.8164,150.067)
(247.716,55.1389)
(223.813,193.735)
(187.447,223.84)
(89.3544,135.683)
(189.222,144.176)
(102.83,55.1932)
(282.586,52.7887)
(86.4344,145.635)
(287.312,51.2354)
(171.442,194.485)
(158.562,156.774)
(128.72,110.514)
(248.544,54.7923)
(173.099,98.8483)
(223.315,181.789)
(193.886,138.678)
(247.355,187.572)
(77.3823,102.45)
(221.839,136.61)
(183.103,78.7081)
(91.213,55.8058)
(78.8712,241.446)
(119.021,135.179)
(132.051,73.9813)
(196.841,73.3672)
(213.436,223.05)
(240.569,112.03)
(78.5336,156.76)
(177.249,221.506)
(200.578,68.211)
(213.722,164.337)
(151.859,128.724)
(162.336,199.114)
(176.144,51.8218)
(146.151,129.12)
(75.4998,105.011)
(195.353,124.244)
(91.4275,182.021)
(269.85,193.352)
(200.972,134.339)
(277.146,184.282)
(102.359,185.362)
(106.738,150.765)
(87.092,151.634)
(182.699,57.5432)
(164.815,64.0681)
(232.307,86.5472)
(137.762,62.29)
(96.0882,83.7796)
(59.0816,109.887)
(223.326,104.455)
(159.868,86.3262)
(239.126,221.169)
(213.317,176.623)
(224.948,184.163)
(55.9317,169.742)
(178.872,128.164)
(100.074,153.258)
(89.3561,157.039)
(49.8618,139.702)
(225.009,184.55)
(148.74,124.963)
(281.525,56.3755)
(132.223,45.2601)
(150.582,161.178)
(100.116,241.556)
(276.06,229.857)
(72.8516,182.833)
(261.453,56.0423)
(104.426,154.048)
(250.632,130.231)
(68.7594,97.1515)
(268.821,138.706)
(195.379,225.825)
(106.172,215.114)
(110.497,198.828)
(210.091,229.11)
(68.7614,159.263)
(95.9123,170.858)
(149.493,114.142)
(142.463,219.483)
(100.667,86.1695)
(259.767,143.392)
(213.972,188.867)
(209.861,88.2712)
(87.8852,128.141)
(228.929,126.518)
(170.262,165.398)
(275.651,135.514)
(136.192,49.4705)
(161.055,216.562)
(193.269,238.793)
(256.099,231.903)
(143.026,219.659)
(213.188,62.3925)
(78.7701,223.298)
(92.302,149.31)
(54.4371,219.716)
(103.129,238.282)
(153.554,180.638)
(136.981,211.312)
(53.7485,233.557)
(148.257,193.884)
(143.924,91.5552)
(139.825,49.9899)
(85.9954,168.527)
(276.979,49.1374)
(152.29,200.726)
(91.4676,65.19)
(165.354,172.303)
(138.009,213.997)
(140.57,97.9588)
(173.735,164.881)
(62.645,144.512)
(213.59,186.072)
(70.1193,218.218)
(207.811,93.7411)
(196.745,223.715)
(98.0519,110.542)
(60.2398,105.524)
(170.959,116.109)
(219.021,115.586)
(175.673,141.185)
(61.281,134.788)
(216.802,196.508)
(52.0605,222.459)
(220.933,162.504)
(65.3874,62.315)
(137.812,97.9057)
(151.796,219.05)
(94.4044,191.789)
(182.237,169.863)
(95.9571,148.855)
(138.547,61.6563)
(269.825,168.66)
(112.15,108.431)
(95.1958,101.045)
(168.986,138.516)
(252.657,200.141)
(218.274,137.106)
(207.076,40.2073)
(104.534,95.6563)
(213.138,139.795)
(102.941,218.598)
(248.128,224.611)
(182.617,210.18)
(226.827,134.728)
(125.012,190.431)
(94.0101,233.432)
(197.057,231.482)
(212.519,79.081)
(84.8828,175.363)
(190.553,223.743)
(58.8483,110.857)
(234.31,46.9952)
(192.933,109.034)
(97.6294,67.3403)
(149.66,178.415)
(217.562,222.474)
(141.983,133.337)
(257.512,94.4731)
(88.4868,151.986)
(239.628,183.372)
(87.3873,201.285)
(227.231,54.318)
(177.737,107.398)
(143.826,232.493)
(227.73,202.026)
(266.663,56.4519)
(57.8526,168.62)
(113.874,220.658)
(222.624,79.1508)
(98.4257,142.157)
(202.536,183.635)
(175.058,114.392)
(61.9427,100.218)
(219.292,120.303)
(197.174,126.567)
(114.102,54.4345)
(72.8222,208.98)
(119.179,220.433)
(61.3478,130.653)
(263.353,58.9514)
(77.6485,197.663)
(125.83,105.374)
(111.253,107.352)
(136.46,103.75)
(131.472,102.533)
(256.334,103.881)
(231.138,99.0396)
(228.7,62.9539)
(144.227,115.639)
(193.684,111.274)
(187.176,175.433)
(176.136,229.872)
(129.383,162.963)
(260.731,160.604)
(38.585,191.731)
(229.982,86.1068)
(134.364,223.46)
(201.908,215.49)
(75.7811,206.015)
(129.667,177.127)
(53.5175,53.6479)
(91.435,54.5287)
(97.6573,187.782)
(127.91,211.758)
(48.3917,189.241)
(133.459,205.441)
(109.643,177.242)
(245.74,208.899)
(85.1746,174.119)
(179.93,93.6329)
(110.82,77.5589)
(190.167,215.057)
(45.9883,59.7219)
(240.974,91.6426)
(210.707,238.288)
(279.196,234.098)
(36.9056,238.279)
(99.0532,104.436)
(171.031,94.6101)
(126.621,189.296)
(228.821,127.727)
(205.164,108.337)
(49.9393,118.552)
(127.663,104.987)
(37.6403,175.24)
(209.047,118.334)
(197.768,66.861)
(143.818,213.63)
(71.5527,52.4388)
(115.699,52.1328)
(35.6964,62.543)
(96.6573,42.4753)
(45.7913,63.3578)
(157.338,186.695)
(102.938,151.607)
(186.418,101.632)
(224.304,59.2298)
(220.395,44.1162)
(122.751,215.706)
(159.53,130.265)
(135.915,236.225)
(259.025,103.556)
(48.0555,70.4904)
(127.613,89.4815)
(67.899,110.96)
(152.041,73.4687)
(118.473,116.346)
(126.371,134.137)
(124.673,151.357)
(131.26,197.485)
(47.933,185.325)
(109.543,42.1099)
(189.525,197.586)
(96.653,82.1495)
(158.261,123.831)
(222.841,64.0493)
(105.025,149.514)
(178.033,122.954)
(164.974,173.293)
(222.862,202.747)
(229.223,242.551)
(286.642,117.569)
(103.867,80.6605)
(262.133,198.413)
(176.987,61.0398)
(206.325,194.793)
(191.335,183.515)
(247.33,150.733)
(126.071,211.63)
(243.309,54.2053)
(80.4309,133.798)
(128.682,155.329)
(228.282,174.362)
(88.7103,163.13)
(92.6246,179.22)
(176.303,91.7206)
(166.741,130.593)
(219.716,40.4807)
(156.223,149.496)
(249.321,103.083)
(155.506,123.293)
(108.304,116.714)
(51.7781,223.281)
(277.874,147.722)
(179.881,188.831)
(212.355,230.185)
(67.599,208.684)
(195.941,65.7544)
(128.015,152.299)
(239.311,190.513)
(76.489,83.2618)
(92.6604,213.103)
(158.825,180.024)
(264.011,84.921)
(74.4902,180.979)
(198.431,199.87)
(49.242,174.382)
(127.011,70.8934)
(142.633,72.5321)
(229.043,92.3872)
(206.333,109.044)
(132.999,43.8052)
(62.6978,196.588)
(119.987,160.586)
(93.857,226.945)
(161.526,140.219)
(55.1765,121.834)
(163.749,183.874)
(46.8274,95.4075)
(279.222,91.1909)
(221.356,145.301)
(101.487,40.4716)
(64.6532,96.1454)
(121.792,177.159)
(113.647,218.482)
(279.974,89.8535)
(72.4961,80.6202)
(144.086,105.067)
(222.178,131.719)
(276.08,85.9084)
(103.634,105.253)
(236.555,128.684)
(172.057,67.9514)
(122.985,188.757)
(108.329,69.8549)
(90.3753,99.5583)
(160.126,59.51)
(150.457,194.652)
(100.625,139.896)
(182.239,184.146)
(103.348,129.86)
(284.426,145.717)
(155.45,96.1592)
(261.211,147.501)
(172.849,204.939)
(243.836,46.356)
(55.1621,148.038)
(185.467,197.092)
(160.96,176.1)
(196.276,39.1616)
(190.924,154.299)
(149.147,120.923)
(158.779,167.251)
(126.003,229.277)
(52.1171,175.889)
(223.85,125.338)
(50.718,175.924)
(281.482,176.041)
(217.053,210.341)
(133.969,159.774)
(160.25,45.4526)
(216.557,185.285)
(138.461,69.6716)
(192.804,69.2938)
(190.741,56.7282)
(118.882,151.539)
(155.997,135.677)
(282.889,84.6493)
(47.8975,76.5391)
(124.354,69.8879)
(197.398,215.851)
(205.653,217.989)
(136.744,154.783)
(204.457,123.67)
(110.094,206.073)
(93.8711,40.2171)
(196.495,178.076)
(235.929,104.829)
(192.717,96.3812)
(184.55,153.331)
(98.0792,171.08)
(115.297,223.95)
(51.726,65.8335)
(119.026,69.4968)
(87.3425,111.027)
(149.812,54.6133)
(71.8474,223.112)
(283.029,178.465)
(122.865,155.133)
(112.562,202.832)
(106.176,74.0801)
(253.476,72.544)
(197.126,157.053)
(187.8,159.716)
(198.404,239.998)
(123.474,66.3563)
(156.047,106.419)
(100.733,177.646)
(117.222,87.4062)
(257.57,174.438)
(143.403,75.029)
(239.478,185.123)
(43.1109,190.155)
(174.015,135.849)
(90.2572,154.224)
(149.108,166.306)
(173.274,70.2312)
(249.277,140.273)
(172.254,104.725)
(110.416,140.531)
(89.692,101.538)
(217.314,215.612)
(152.926,185.694)
(203.686,40.022)
(218.07,128.903)
(224.887,131.346)
(148.902,132.012)
(126.897,161.886)
(67.1368,168.559)
(108.162,127.267)
(67.7529,124.917)
(104,210.9)
(140.118,220.925)
(161.6,82.2452)
(70.619,139.663)
(233.203,130.184)
(186.171,118.164)
(156.224,108.971)
(48.8286,227.557)
(159.42,236.772)
(101.43,51.9539)
(178.545,220.205)
(128.936,173.089)
(192.518,165.946)
(86.6183,168.327)
(103.64,124.245)
(38.2142,75.288)
(145.572,148.206)
(41.1824,174.819)
(240.878,81.6747)
(59.4523,141.728)
(222.286,215.496)
(204.862,46.1569)
(134.894,223.564)
(218.683,161.961)
(270.763,89.9864)
(158.885,116.956)
(120.618,57.6941)
(35.0153,180.783)
(234.067,91.5069)
(94.0805,205.355)
(226.178,102.168)
(225.613,239.397)
(260.8,236.668)
(159.186,169.325)
(128.77,188.512)
(56.0231,218.703)
(214.435,230.758)
(209.83,216.977)
(264.749,198.387)
(123.908,203.16)
(98.8,52.6655)
(65.0858,87.0655)
(120.787,69.9743)
(212.819,222.501)
(171.908,76.7725)
(172.826,65.7338)
(189.367,168.312)
(50.101,117.815)
(215.407,179.161)
(232.11,211.825)
(178.099,58.0065)
(175.498,60.1819)
(99.192,155.201)
(222.128,231.589)
(164.015,115.909)
(179.719,130.462)
(179.002,214.678)
(162.498,167.436)
(95.0789,145.19)
(134.907,134.634)
(232.389,77.6058)
(145.338,89.4037)
(256.345,165.312)
(152.189,139.4)
(154.9,154.172)
(96.1943,200.646)
(222.606,41.5655)
(205.798,189.445)
(207.194,197.8)
(166.003,238.856)
(124.136,115.595)
(114.288,170.785)
(140.7,46.6587)
(83.1899,103.426)
(202.275,187.97)
(183.03,102.312)
(276.002,98.2415)
(136.685,199.995)
(273.981,58.7469)
(84.3641,96.5277)
(223.346,150.432)
(42.1438,113.599)
(202.424,217.815)
(48.0134,77.2651)
(226.042,183.89)
(61.0908,217.825)
(109.912,145.252)
(133.579,118.259)
(202.338,186.642)
(166.655,72.2603)
(185.039,119.559)
(119.542,128.689)
(228.227,226.1)
(73.653,169.855)
(95.274,127.89)
(211.353,186.267)
(88.7489,223.37)
(44.8357,158.82)
(251.612,62.7223)
(181.055,145.301)
(257.039,212.019)
(108.095,234.599)
(167.698,211.547)
(97.8281,237.683)
(208.616,234.357)
(54.9135,61.3024)
(164.342,144.328)
(134.961,60.2169)
(180.855,178.487)
(175.042,143.777)
(116.804,156.268)
(75.0137,73.2005)
(190.064,89.7227)
(176.991,109.323)
(162.872,127.919)
(199.594,87.5586)
(150.366,77.5622)
(67.1273,185.711)
(99.5364,134.829)
(168.364,175.8)
(179.612,193.151)
(182.072,211.602)
(147.907,86.9063)
(216.789,196.409)
(275.82,161.704)
(85.156,60.2718)
(128.399,130.043)
(78.4422,186.11)
(230.193,225.306)
(40.4035,60.7119)
(163.652,209.871)
(93.2404,181.665)
(97.8599,130.241)
(112.346,65.0436)
(275.497,50.5842)
(185.814,122.756)
(254.162,137.759)
(79.3282,69.7163)
(235.092,65.9902)
(211.095,178.56)
(238.121,66.1247)
(183.802,234.167)
