(199.388,127.567)
(67.8981,252.095)
(216.343,134.391)
(140.89,131.23)
(97.8567,240.764)
(151.513,147.328)
(203.713,183.089)
(185.513,235.888)
(228.831,181.243)
(191.935,294.103)
(181.1,210.51)
(174.76,284.841)
(239.603,234.704)
(123.811,134.966)
(222.396,102.171)
(59.9496,130.883)
(216.319,159.82)
(203.698,141.761)
(280.793,176.561)
(93.7114,287.749)
(203.907,77.1974)
(55.7963,116.719)
(246.867,73.2815)
(173.327,184.798)
(241.105,197.235)
(99.6206,131.305)
(194.326,106.353)
(36.8651,143.028)
(127.638,192.648)
(98.714,259.133)
(281.4,190.636)
(10.7365,206.819)
(137.038,246.407)
(169.3,126.93)
(209.549,94.9841)
(35.3982,122.556)
(158.763,123.167)
(59.9943,114.729)
(183.03,65.2941)
(120.248,133.234)
(249.11,251.841)
(85.2586,152.536)
(144.775,154.096)
(116.284,181.513)
(133.326,246.971)
(61.3657,123.825)
(224.188,104.075)
(151.364,270.325)
(137.063,152.637)
(17.9743,255.712)
(234.202,85.3449)
(198.987,102.064)
(195.093,90.954)
(37.5136,287.222)
(142.829,189.734)
(41.176,101.039)
(228.155,158.407)
(74.2946,282.03)
(99.0844,222.551)
(84.2623,141.509)
(256.103,177.601)
(86.0547,189.39)
(268.256,69.3915)
(80.4348,114.419)
(208.61,130.382)
(190.85,151.911)
(202.308,221.81)
(74.6953,106.5)
(99.3452,144.181)
(14.4419,151.274)
(120.496,87.5903)
(73.0326,257.751)
(232.579,179.3)
(160.501,240.762)
(188.432,76.7355)
(202.992,153.634)
(240.917,121.019)
(163.744,218.273)
(176.991,76.1516)
(153.412,294.7)
(193.114,176.234)
(67.3313,104.521)
(184.626,173.999)
(31.7411,193.07)
(104.762,78.1554)
(165.064,134.357)
(152.327,70.0688)
(12.828,294.005)
(235.95,205.301)
(155.487,133.481)
(268.618,190.451)
(107.835,218.634)
(98.051,103.552)
(57.6273,184.142)
(166.285,243.011)
(99.5619,268.498)
(205.827,198.866)
(193.739,99.5517)
(159.446,57.453)
(113.342,173.307)
(122.19,110.378)
(128.384,183.616)
(167.028,173.185)
(98.3405,112.077)
(165.067,85.8)
(66.278,142.784)
(262.832,206.086)
(182.139,269.983)
(96.219,71.7383)
(74.8441,171.603)
(101.331,206.378)
(60.8214,216.257)
(191.825,86.5333)
(136.529,260.371)
(130.567,81.8427)
(54.3974,161.856)
(178.802,214.754)
(166.192,254.929)
(174.52,96.505)
(187.726,248.686)
(168.886,85.9767)
(12.19,140.818)
(278.644,226.301)
(31.5201,283.962)
(284.62,138.337)
(76.285,95.0505)
(131.296,169.079)
(132.027,232.221)
(242.193,100.528)
(113.311,281.86)
(168.952,199.681)
(64.4362,256.853)
(201.016,62.6006)
(132.502,284.635)
(145.687,152.201)
(154.041,223.672)
(224.759,198.204)
(185.21,212.502)
(211.086,248.702)
(117.184,204.806)
(173.62,225.441)
(120.576,214.016)
(181.101,84.5759)
(66.9566,132.394)
(171.685,212.24)
(34.974,249.737)
(198.503,131.383)
(127.31,108.619)
(180.564,91.785)
(13.9741,235.351)
(230.567,199.988)
(79.7427,164.426)
(184.773,96.925)
(197.648,104.958)
(132.209,146.804)
(130.483,214.928)
(158.826,83.032)
(49.6637,249.027)
(154.189,148.593)
(202.141,234.974)
(147.414,69.0877)
(105.43,255.017)
(187.052,64.713)
(184.355,276.715)
(143.079,230.302)
(132.786,282.746)
(216.871,244.501)
(67.8914,110.743)
(128.007,97.5114)
(36.4207,169.315)
(230.896,198.877)
(204.963,98.8223)
(268.49,86.5991)
(168.569,131.778)
(221.773,202.683)
(187.472,278.287)
(258.352,124.875)
(154.023,154.503)
(176.169,170.351)
(51.938,228.348)
(187.234,216.696)
(131.813,113.204)
(247.778,231.677)
(44.6672,284.885)
(115.77,113.06)
(74.9197,255.766)
(98.5183,111.855)
(175.308,276.108)
(185.035,175.85)
(28.6057,115.908)
(165.114,248.05)
(14.9144,132.565)
(159.506,200.91)
(107.788,244.774)
(157.842,191.698)
(93.8419,254.176)
(194.976,57.6276)
(188.1,151.853)
(275.886,64.7397)
(57.4581,100.755)
(164.381,164.35)
(177.241,171.999)
(262.787,184.521)
(68.8263,156.921)
(146.952,129.405)
(93.5492,221.165)
(164.036,140.436)
(174.45,232.641)
(127.927,114.21)
(98.1357,194.869)
(292.489,223.95)
(69.7646,196.564)
(268.159,89.837)
(169.138,253.144)
(141.158,58.5683)
(174.619,214.639)
(209.5,183.832)
(207.357,181.386)
(154.934,108.156)
(159.027,210.985)
(224.142,84.5488)
(52.8694,97.2771)
(211.566,59.2915)
(150.638,248.593)
(160.083,80.7465)
(64.1814,161.671)
(291.278,165.918)
(178.956,268.536)
(242.337,180.066)
(142.4,292.594)
(225.215,148.991)
(127.952,143.814)
(119.404,167.282)
(145.92,183.438)
(262.019,136.92)
(15.1425,195.261)
(208.05,99.9844)
(113.258,128.715)
(145.857,95.8685)
(198.027,215.039)
(163.196,94.1813)
(197.43,163.573)
(246.681,208.359)
(52.829,198.117)
(175.006,227.201)
(111.431,109.32)
(162.774,71.3554)
(73.8547,191.278)
(225.219,251.747)
(195.435,196.337)
(175.248,242.55)
(12.318,292.397)
(129.116,157.548)
(41.832,184.072)
(239.998,71.832)
(19.8312,112.293)
(152.594,249.234)
(96.5866,108.375)
(244.174,181.388)
(127.211,128.279)
(195.171,70.6145)
(58.3191,267.044)
(128.551,164.146)
(79.0412,262.869)
(202.475,106.449)
(79.9263,286.822)
(135.58,124.217)
(199.939,173.796)
(268.346,73.7437)
(178.588,217.443)
(132.157,230.391)
(150.457,193.851)
(266.207,79.0159)
(122.945,219.48)
(246.985,82.1291)
(168.479,151.255)
(139.325,58.7703)
(39.0187,176.975)
(209.498,150.032)
(60.5639,121.072)
(243.063,172.463)
(28.6136,287.742)
(283.261,60.5253)
(82.2579,260.706)
(120.85,92.8181)
(98.8693,162.106)
(109.791,81.2985)
(176.677,285.097)
(146.896,131.595)
(125.297,102.98)
(200.305,125.748)
(74.955,248.729)
(171.099,145.946)
(46.4237,289.696)
(282.56,138.96)
(31.4877,234.722)
(98.0039,92.0738)
(143.184,290.364)
(139.18,57.4143)
(171.79,169.13)
(136.814,102.631)
(151.956,155.704)
(170.511,160.605)
(61.5205,226.506)
(278.781,218.79)
(150.206,188.185)
(131.119,57.1334)
(57.6337,211.317)
(189.661,136.03)
(121.733,181.32)
(261.571,185.194)
(36.7615,268.674)
(263.848,211.918)
(179.758,112.128)
(255.913,183.52)
(101.978,101.826)
(272.733,85.906)
(78.25,152.343)
(233.092,171.743)
(199.569,220.973)
(177.114,181.747)
(29.8775,217.332)
(225.462,119.484)
(49.3687,124.222)
(242.095,203.075)
(126.262,212.765)
(174.849,194.996)
(102.16,147.797)
(193.495,113.89)
(80.645,158.508)
(283.992,214.595)
(81.0539,265.824)
(287.082,191.276)
(38.8869,229.274)
(149.601,70.4284)
(70.9665,235.814)
(238.757,132.817)
